Timestamp,Source IP,Destination IP,Protocol,Src Port,Dst Port,Size
2025-07-07 22:03:38,3.212.196.2,192.168.50.143,TCP,443,63492,66
2025-07-07 22:03:38,3.212.196.2,192.168.50.143,TCP,443,63494,1494
2025-07-07 22:03:38,3.212.196.2,192.168.50.143,TCP,443,63494,1494
2025-07-07 22:03:38,3.212.196.2,192.168.50.143,TCP,443,63494,60
2025-07-07 22:03:38,3.212.196.2,192.168.50.143,TCP,443,63494,60
2025-07-07 22:03:38,34.193.232.92,192.168.50.143,TCP,443,63491,60
2025-07-07 22:03:38,34.193.232.92,192.168.50.143,TCP,443,63491,60
2025-07-07 22:03:38,34.197.100.237,192.168.50.143,TCP,443,63499,66
2025-07-07 22:03:38,44.199.37.138,192.168.50.143,TCP,443,63495,66
2025-07-07 22:03:38,35.174.39.78,192.168.50.143,TCP,443,63484,66
2025-07-07 22:03:38,3.212.196.2,192.168.50.143,TCP,443,63494,66
2025-07-07 22:03:38,35.174.39.78,192.168.50.143,TCP,443,63498,66
2025-07-07 22:03:38,44.223.162.153,192.168.50.143,TCP,443,63493,66
2025-07-07 22:03:38,192.168.50.143,98.83.83.141,TCP,63501,443,66
2025-07-07 22:03:38,192.168.50.143,3.218.172.239,TCP,61908,443,85
2025-07-07 22:03:38,192.168.50.143,3.218.172.239,TCP,61908,443,742
2025-07-07 22:03:38,192.168.50.143,52.21.117.64,TCP,63500,443,66
2025-07-07 22:03:38,192.168.50.143,34.193.232.92,TCP,63491,443,54
2025-07-07 22:03:38,142.250.192.42,192.168.50.143,UDP,443,59478,69
2025-07-07 22:03:38,-,-,OTHER,-,-,86
2025-07-07 22:03:38,192.168.50.143,34.193.232.92,TCP,63491,443,78
2025-07-07 22:03:38,192.168.50.143,3.212.196.2,TCP,63492,443,13014
2025-07-07 22:03:38,192.168.50.143,3.212.196.2,TCP,63492,443,441
2025-07-07 22:03:38,192.168.50.143,3.212.196.2,TCP,63492,443,146
2025-07-07 22:03:38,192.168.50.143,3.212.196.2,TCP,63492,443,118
2025-07-07 22:03:38,192.168.50.143,3.212.196.2,TCP,63494,443,2062
2025-07-07 22:03:38,192.168.50.143,3.212.196.2,TCP,63494,443,54
2025-07-07 22:03:38,192.168.50.143,34.193.232.92,TCP,63491,443,54
2025-07-07 22:03:38,192.168.50.143,3.212.196.2,TCP,63492,443,66
2025-07-07 22:03:38,192.168.50.143,34.193.232.92,TCP,63491,443,54
2025-07-07 22:03:38,192.168.50.143,3.212.196.2,TCP,63492,443,1494
2025-07-07 22:03:38,34.193.232.92,192.168.50.143,TCP,443,63483,66
2025-07-07 22:03:38,34.193.232.92,192.168.50.143,TCP,443,63491,66
2025-07-07 22:03:38,34.193.232.92,192.168.50.143,TCP,443,63491,60
2025-07-07 22:03:38,3.212.196.2,192.168.50.143,TCP,443,63492,103
2025-07-07 22:03:38,3.212.196.2,192.168.50.143,TCP,443,63492,66
2025-07-07 22:03:38,34.193.232.92,192.168.50.143,TCP,443,63497,66
2025-07-07 22:03:38,54.221.93.147,192.168.50.143,TCP,443,63482,66
2025-07-07 22:03:38,54.221.93.147,192.168.50.143,TCP,443,63496,66
2025-07-07 22:03:38,44.199.37.138,192.168.50.143,TCP,443,63481,66
2025-07-07 22:03:38,34.193.232.92,192.168.50.143,TCP,443,63491,1199
2025-07-07 22:03:38,34.193.232.92,192.168.50.143,TCP,443,63491,60
2025-07-07 22:03:38,3.212.196.2,192.168.50.143,TCP,443,63492,103
2025-07-07 22:03:38,3.212.196.2,192.168.50.143,TCP,443,63492,1494
2025-07-07 22:03:38,54.221.93.147,192.168.50.143,TCP,443,63490,66
2025-07-07 22:03:38,3.212.196.2,192.168.50.143,TCP,443,63492,1494
2025-07-07 22:03:38,3.212.196.2,192.168.50.143,TCP,443,63492,1494
2025-07-07 22:03:38,3.212.196.2,192.168.50.143,TCP,443,63492,60
2025-07-07 22:03:38,3.212.196.2,192.168.50.143,TCP,443,63492,66
2025-07-07 22:03:38,44.199.37.138,192.168.50.143,TCP,443,63495,66
2025-07-07 22:03:38,3.212.196.2,192.168.50.143,TCP,443,63494,66
2025-07-07 22:03:38,44.223.162.153,192.168.50.143,TCP,443,63480,66
2025-07-07 22:03:37,192.168.50.143,142.250.192.42,UDP,59478,443,71
2025-07-07 22:03:37,192.168.50.143,34.197.100.237,TCP,63499,443,66
2025-07-07 22:03:37,192.168.50.143,3.212.196.2,TCP,63494,443,66
2025-07-07 22:03:37,192.168.50.143,35.174.39.78,TCP,63498,443,66
2025-07-07 22:03:37,192.168.50.143,34.193.232.92,TCP,63491,443,247
2025-07-07 22:03:37,192.168.50.143,3.212.196.2,TCP,63492,443,1494
2025-07-07 22:03:37,192.168.50.143,34.193.232.92,TCP,63497,443,66
2025-07-07 22:03:37,192.168.50.143,54.221.93.147,TCP,63496,443,66
2025-07-07 22:03:36,192.168.50.143,34.193.232.92,TCP,63491,443,247
2025-07-07 22:03:36,34.193.232.92,192.168.50.143,TCP,443,63491,233
2025-07-07 22:03:36,34.193.232.92,192.168.50.143,TCP,443,63491,60
2025-07-07 22:03:36,192.168.50.143,3.212.196.2,TCP,63492,443,1966
2025-07-07 22:03:36,192.168.50.143,3.212.196.2,TCP,63492,443,54
2025-07-07 22:03:36,44.199.37.138,192.168.50.143,TCP,443,63489,66
2025-07-07 22:03:36,3.212.196.2,192.168.50.143,TCP,443,63492,66
2025-07-07 22:03:36,98.83.83.141,192.168.50.143,TCP,443,63488,60
2025-07-07 22:03:36,98.83.83.141,192.168.50.143,TCP,443,63488,60
2025-07-07 22:03:36,44.223.162.153,192.168.50.143,TCP,443,63493,66
2025-07-07 22:03:36,54.83.93.5,192.168.50.143,TCP,443,63412,60
2025-07-07 22:03:36,192.168.50.143,44.199.37.138,TCP,63495,443,66
2025-07-07 22:03:36,192.168.50.143,3.212.196.2,TCP,63494,443,66
2025-07-07 22:03:36,-,-,OTHER,-,-,78
2025-07-07 22:03:36,-,-,OTHER,-,-,78
2025-07-07 22:03:36,192.168.50.143,104.18.19.125,TCP,58894,443,54
2025-07-07 22:03:36,104.18.19.125,192.168.50.143,TCP,443,58894,135
2025-07-07 22:03:36,192.168.50.143,34.193.232.92,TCP,63491,443,1555
2025-07-07 22:03:36,192.168.50.143,34.193.232.92,TCP,63491,443,54
2025-07-07 22:03:36,192.168.50.143,34.193.232.92,TCP,63491,443,54
2025-07-07 22:03:36,192.168.50.143,34.193.232.92,TCP,63491,443,66
2025-07-07 22:03:36,44.223.162.153,192.168.50.143,TCP,443,63487,66
2025-07-07 22:03:36,34.193.232.92,192.168.50.143,TCP,443,63491,117
2025-07-07 22:03:36,34.193.232.92,192.168.50.143,TCP,443,63491,1494
2025-07-07 22:03:36,34.193.232.92,192.168.50.143,TCP,443,63491,1494
2025-07-07 22:03:36,34.193.232.92,192.168.50.143,TCP,443,63491,1494
2025-07-07 22:03:36,34.193.232.92,192.168.50.143,TCP,443,63491,60
2025-07-07 22:03:36,192.168.50.143,13.217.65.52,TCP,61911,443,54
2025-07-07 22:03:36,192.168.50.143,44.223.162.153,TCP,63493,443,66
2025-07-07 22:03:36,192.168.50.143,3.212.196.2,TCP,63492,443,66
2025-07-07 22:03:36,192.168.48.1,192.168.50.143,DNS,53,51394,352
2025-07-07 22:03:36,192.168.48.1,192.168.50.143,DNS,53,65525,304
2025-07-07 22:03:36,192.168.50.143,98.83.83.141,TCP,63488,443,54
2025-07-07 22:03:36,192.168.50.143,98.83.83.141,TCP,63488,443,78
2025-07-07 22:03:36,192.168.50.143,98.83.83.141,TCP,63488,443,54
2025-07-07 22:03:36,98.83.83.141,192.168.50.143,TCP,443,63488,60
2025-07-07 22:03:36,98.83.83.141,192.168.50.143,TCP,443,63488,78
2025-07-07 22:03:36,98.83.83.141,192.168.50.143,TCP,443,63488,449
2025-07-07 22:03:36,52.21.117.64,192.168.50.143,TCP,443,63486,66
2025-07-07 22:03:36,98.83.83.141,192.168.50.143,TCP,443,63488,233
2025-07-07 22:03:36,13.217.65.52,192.168.50.143,TCP,443,61911,305
2025-07-07 22:03:36,98.83.83.141,192.168.50.143,TCP,443,63488,60
2025-07-07 22:03:36,13.217.65.52,192.168.50.143,TCP,443,61911,60
2025-07-07 22:03:36,192.168.50.143,54.83.93.5,TCP,63412,443,54
2025-07-07 22:03:36,192.168.50.143,54.83.93.5,TCP,63412,443,54
2025-07-07 22:03:36,192.168.50.143,192.168.48.1,DNS,65525,53,77
2025-07-07 22:03:36,192.168.50.143,192.168.48.1,DNS,51394,53,77
2025-07-07 22:03:36,104.18.19.125,192.168.50.143,TCP,443,58894,60
2025-07-07 22:03:36,104.18.19.125,192.168.50.143,TCP,443,58894,60
2025-07-07 22:03:36,192.168.50.143,104.18.19.125,TCP,58894,443,85
2025-07-07 22:03:36,192.168.50.143,104.18.19.125,TCP,58894,443,493
2025-07-07 22:03:36,192.168.50.143,52.44.201.121,TCP,62633,443,54
2025-07-07 22:03:36,192.168.50.143,34.193.232.92,TCP,63491,443,571
2025-07-07 22:03:36,192.168.50.143,34.193.232.92,TCP,63491,443,54
2025-07-07 22:03:36,52.44.201.121,192.168.50.143,TCP,443,62633,305
2025-07-07 22:03:36,34.193.232.92,192.168.50.143,TCP,443,63491,66
2025-07-07 22:03:36,52.44.201.121,192.168.50.143,TCP,443,62633,60
2025-07-07 22:03:36,34.197.100.237,192.168.50.143,TCP,443,63485,66
2025-07-07 22:03:36,192.168.50.143,13.217.65.52,TCP,61911,443,85
2025-07-07 22:03:36,192.168.50.143,13.217.65.52,TCP,61911,443,477
2025-07-07 22:03:36,192.168.50.143,98.83.83.141,TCP,63488,443,1512
2025-07-07 22:03:36,192.168.50.143,3.218.172.239,TCP,61908,443,54
2025-07-07 22:03:36,192.168.50.143,98.83.83.141,TCP,63488,443,54
2025-07-07 22:03:36,3.218.172.239,192.168.50.143,TCP,443,61908,85
2025-07-07 22:03:36,3.218.172.239,192.168.50.143,TCP,443,61908,619
2025-07-07 22:03:36,3.218.172.239,192.168.50.143,TCP,443,61908,89
2025-07-07 22:03:36,3.218.172.239,192.168.50.143,TCP,443,61908,60
2025-07-07 22:03:36,3.218.172.239,192.168.50.143,TCP,443,61908,60
2025-07-07 22:03:36,98.83.83.141,192.168.50.143,TCP,443,63488,117
2025-07-07 22:03:36,98.83.83.141,192.168.50.143,TCP,443,63488,1494
2025-07-07 22:03:36,98.83.83.141,192.168.50.143,TCP,443,63488,1494
2025-07-07 22:03:36,98.83.83.141,192.168.50.143,TCP,443,63488,1494
2025-07-07 22:03:36,98.83.83.141,192.168.50.143,TCP,443,63488,60
2025-07-07 22:03:36,54.221.93.147,192.168.50.143,TCP,443,63490,66
2025-07-07 22:03:36,35.174.39.78,192.168.50.143,TCP,443,63484,66
2025-07-07 22:03:36,192.168.50.143,52.44.201.121,TCP,62633,443,85
2025-07-07 22:03:36,192.168.50.143,52.44.201.121,TCP,62633,443,660
2025-07-07 22:03:36,192.168.50.143,34.193.232.92,TCP,63491,443,66
2025-07-07 22:03:36,192.168.50.143,3.218.172.239,TCP,61908,443,85
2025-07-07 22:03:36,192.168.50.143,3.218.172.239,TCP,61908,443,720
2025-07-07 22:03:36,192.168.50.143,98.83.83.141,TCP,63488,443,571
2025-07-07 22:03:36,192.168.50.143,98.83.83.141,TCP,63488,443,54
2025-07-07 22:03:36,192.168.50.143,3.218.172.239,TCP,61908,443,54
2025-07-07 22:03:36,44.199.37.138,192.168.50.143,TCP,443,63489,66
2025-07-07 22:03:36,98.83.83.141,192.168.50.143,TCP,443,63488,66
2025-07-07 22:03:36,34.193.232.92,192.168.50.143,TCP,443,63483,66
2025-07-07 22:03:36,3.218.172.239,192.168.50.143,TCP,443,61908,85
2025-07-07 22:03:36,3.218.172.239,192.168.50.143,TCP,443,61908,316
2025-07-07 22:03:35,192.168.50.143,54.221.93.147,TCP,63490,443,66
2025-07-07 22:03:35,-,-,OTHER,-,-,78
2025-07-07 22:03:35,44.223.162.153,192.168.50.143,TCP,443,63487,66
2025-07-07 22:03:35,52.21.117.64,192.168.50.143,TCP,443,63486,66
2025-07-07 22:03:35,54.221.93.147,192.168.50.143,TCP,443,63482,66
2025-07-07 22:03:35,192.168.50.143,44.199.37.138,TCP,63489,443,66
2025-07-07 22:03:35,192.168.50.143,98.83.83.141,TCP,63488,443,66
2025-07-07 22:03:35,192.168.50.143,44.223.162.153,TCP,63487,443,66
2025-07-07 22:03:35,34.197.100.237,192.168.50.143,TCP,443,63485,66
2025-07-07 22:03:35,44.199.37.138,192.168.50.143,TCP,443,63481,66
2025-07-07 22:03:35,192.168.50.143,52.21.117.64,TCP,63486,443,66
2025-07-07 22:03:35,52.21.117.64,192.168.50.143,TCP,443,63476,66
2025-07-07 22:03:35,52.21.117.64,192.168.50.143,TCP,443,63477,66
2025-07-07 22:03:35,35.174.39.78,192.168.50.143,TCP,443,63484,66
2025-07-07 22:03:35,44.223.162.153,192.168.50.143,TCP,443,63480,66
2025-07-07 22:03:35,192.168.50.143,34.197.100.237,TCP,63485,443,66
2025-07-07 22:03:34,34.197.100.237,192.168.50.143,TCP,443,63474,66
2025-07-07 22:03:34,34.197.100.237,192.168.50.143,TCP,443,63475,66
2025-07-07 22:03:34,34.193.232.92,192.168.50.143,TCP,443,63483,66
2025-07-07 22:03:34,192.168.50.143,35.174.39.78,TCP,63484,443,66
2025-07-07 22:03:34,142.250.192.42,192.168.50.143,UDP,443,59478,69
2025-07-07 22:03:34,35.174.39.78,192.168.50.143,TCP,443,63472,66
2025-07-07 22:03:34,35.174.39.78,192.168.50.143,TCP,443,63471,66
2025-07-07 22:03:34,192.168.50.143,142.250.192.42,UDP,59478,443,71
2025-07-07 22:03:34,54.221.93.147,192.168.50.143,TCP,443,63482,66
2025-07-07 22:03:34,34.193.232.92,192.168.50.143,TCP,443,63469,66
2025-07-07 22:03:34,34.193.232.92,192.168.50.143,TCP,443,63468,66
2025-07-07 22:03:34,34.193.232.92,192.168.50.143,TCP,443,63467,66
2025-07-07 22:03:34,192.168.50.143,34.193.232.92,TCP,63483,443,66
2025-07-07 22:03:34,192.168.50.143,66.241.125.92,TCP,62181,443,54
2025-07-07 22:03:34,192.168.50.143,66.241.125.92,TCP,59959,443,54
2025-07-07 22:03:34,66.241.125.92,192.168.50.143,TCP,443,62181,60
2025-07-07 22:03:34,66.241.125.92,192.168.50.143,TCP,443,59959,60
2025-07-07 22:03:34,44.199.37.138,192.168.50.143,TCP,443,63481,66
2025-07-07 22:03:34,192.168.50.143,54.221.93.147,TCP,63482,443,66
2025-07-07 22:03:34,54.221.93.147,192.168.50.143,TCP,443,63466,66
2025-07-07 22:03:34,54.221.93.147,192.168.50.143,TCP,443,63464,66
2025-07-07 22:03:34,54.221.93.147,192.168.50.143,TCP,443,63465,66
2025-07-07 22:03:34,98.83.83.141,192.168.50.143,TCP,443,63478,60
2025-07-07 22:03:34,44.223.162.153,192.168.50.143,TCP,443,63480,66
2025-07-07 22:03:34,192.168.50.143,142.251.42.74,UDP,63953,443,74
2025-07-07 22:03:34,142.251.42.74,192.168.50.143,UDP,443,63953,67
2025-07-07 22:03:34,142.251.42.74,192.168.50.143,UDP,443,63953,69
2025-07-07 22:03:34,192.168.50.143,142.251.42.74,UDP,63953,443,79
2025-07-07 22:03:34,192.168.50.143,142.251.42.74,UDP,63953,443,75
2025-07-07 22:03:34,192.168.50.143,142.251.42.74,UDP,63953,443,75
2025-07-07 22:03:34,142.251.42.74,192.168.50.143,UDP,443,63953,229
2025-07-07 22:03:34,142.251.42.74,192.168.50.143,UDP,443,63953,411
2025-07-07 22:03:34,142.251.42.74,192.168.50.143,UDP,443,63953,67
2025-07-07 22:03:34,142.251.42.74,192.168.50.143,UDP,443,63953,71
2025-07-07 22:03:34,142.251.42.74,192.168.50.143,UDP,443,63953,162
2025-07-07 22:03:34,142.251.42.74,192.168.50.143,UDP,443,63953,1292
2025-07-07 22:03:34,192.168.50.143,142.251.42.74,UDP,63953,443,1292
2025-07-07 22:03:34,192.168.50.143,44.199.37.138,TCP,63481,443,66
2025-07-07 22:03:34,44.199.37.138,192.168.50.143,TCP,443,63461,66
2025-07-07 22:03:34,44.199.37.138,192.168.50.143,TCP,443,63463,66
2025-07-07 22:03:34,44.199.37.138,192.168.50.143,TCP,443,63462,66
2025-07-07 22:03:34,192.168.50.143,142.251.42.74,UDP,63953,443,270
2025-07-07 22:03:34,192.168.50.143,142.251.42.74,UDP,63953,443,1288
2025-07-07 22:03:34,192.168.50.143,142.251.42.74,UDP,63953,443,73
2025-07-07 22:03:34,192.168.50.143,142.251.42.74,UDP,63953,443,120
2025-07-07 22:03:34,142.251.42.74,192.168.50.143,UDP,443,63953,66
2025-07-07 22:03:34,142.251.42.74,192.168.50.143,UDP,443,63953,94
2025-07-07 22:03:34,142.251.42.74,192.168.50.143,UDP,443,63953,997
2025-07-07 22:03:34,142.251.42.74,192.168.50.143,UDP,443,63953,337
2025-07-07 22:03:33,142.251.42.74,192.168.50.143,UDP,443,63953,1292
2025-07-07 22:03:33,192.168.50.143,142.251.42.74,UDP,63953,443,1292
2025-07-07 22:03:33,142.251.42.74,192.168.50.143,UDP,443,63953,1292
2025-07-07 22:03:33,142.251.42.74,192.168.50.143,UDP,443,63953,82
2025-07-07 22:03:33,192.168.50.143,142.251.42.74,UDP,63953,443,123
2025-07-07 22:03:33,192.168.50.143,142.251.42.74,UDP,63953,443,1292
2025-07-07 22:03:33,192.168.50.143,142.251.42.74,UDP,63953,443,1292
2025-07-07 22:03:33,192.168.48.1,192.168.50.143,DNS,53,62483,671
2025-07-07 22:03:33,192.168.50.143,192.168.48.1,DNS,62483,53,95
2025-07-07 22:03:33,192.168.48.1,192.168.50.143,DNS,53,62553,671
2025-07-07 22:03:33,34.199.39.85,192.168.50.143,TCP,443,62168,60
2025-07-07 22:03:33,192.168.50.143,44.223.162.153,TCP,63480,443,66
2025-07-07 22:03:33,192.168.50.143,192.168.48.1,DNS,62553,53,95
2025-07-07 22:03:33,8.8.8.8,192.168.50.143,DNS,53,52522,671
2025-07-07 22:03:33,192.168.50.143,98.83.83.141,TCP,63478,443,54
2025-07-07 22:03:33,192.168.50.143,98.83.83.141,TCP,63478,443,78
2025-07-07 22:03:33,192.168.50.143,98.83.83.141,TCP,63478,443,54
2025-07-07 22:03:33,192.168.50.143,98.83.83.141,TCP,63478,443,54
2025-07-07 22:03:33,192.168.50.143,98.83.83.141,TCP,63478,443,66
2025-07-07 22:03:33,98.83.83.141,192.168.50.143,TCP,443,63478,60
2025-07-07 22:03:33,98.83.83.141,192.168.50.143,TCP,443,63478,1494
2025-07-07 22:03:33,98.83.83.141,192.168.50.143,TCP,443,63478,405
2025-07-07 22:03:33,98.83.83.141,192.168.50.143,TCP,443,63479,60
2025-07-07 22:03:33,98.83.83.141,192.168.50.143,TCP,443,63479,60
2025-07-07 22:03:33,98.83.83.141,192.168.50.143,TCP,443,63478,60
2025-07-07 22:03:33,192.168.50.143,8.8.8.8,DNS,52522,53,95
2025-07-07 22:03:33,13.107.5.93,192.168.50.143,TCP,443,63457,60
2025-07-07 22:03:33,13.107.5.93,192.168.50.143,TCP,443,63456,60
2025-07-07 22:03:33,192.168.48.1,192.168.50.143,DNS,53,53906,671
2025-07-07 22:03:33,192.168.50.143,192.168.48.1,DNS,53906,53,95
2025-07-07 22:03:33,192.168.50.143,8.8.8.8,UDP,55112,443,75
2025-07-07 22:03:33,192.168.50.143,13.107.5.93,TCP,63457,443,54
2025-07-07 22:03:33,192.168.50.143,13.107.5.93,TCP,63456,443,54
2025-07-07 22:03:33,192.168.50.143,13.107.5.93,TCP,63457,443,54
2025-07-07 22:03:33,192.168.50.143,13.107.5.93,TCP,63456,443,54
2025-07-07 22:03:33,13.107.5.93,192.168.50.143,TCP,443,63457,60
2025-07-07 22:03:33,13.107.5.93,192.168.50.143,TCP,443,63457,60
2025-07-07 22:03:33,8.8.8.8,192.168.50.143,UDP,443,55112,69
2025-07-07 22:03:33,13.107.5.93,192.168.50.143,TCP,443,63456,60
2025-07-07 22:03:33,8.8.8.8,192.168.50.143,UDP,443,55112,66
2025-07-07 22:03:33,13.107.5.93,192.168.50.143,TCP,443,63456,60
2025-07-07 22:03:33,-,-,OTHER,-,-,78
2025-07-07 22:03:33,13.107.5.93,192.168.50.143,TCP,443,63457,60
2025-07-07 22:03:33,13.107.5.93,192.168.50.143,TCP,443,63457,60
2025-07-07 22:03:33,-,-,OTHER,-,-,78
2025-07-07 22:03:33,8.8.8.8,192.168.50.143,DNS,53,52198,671
2025-07-07 22:03:33,8.8.8.8,192.168.50.143,DNS,53,50415,415
2025-07-07 22:03:33,8.8.8.8,192.168.50.143,UDP,443,55112,73
2025-07-07 22:03:33,8.8.8.8,192.168.50.143,UDP,443,55112,67
2025-07-07 22:03:33,13.107.5.93,192.168.50.143,TCP,443,63456,60
2025-07-07 22:03:33,13.107.5.93,192.168.50.143,TCP,443,63456,60
2025-07-07 22:03:33,52.21.117.64,192.168.50.143,TCP,443,63476,66
2025-07-07 22:03:33,52.21.117.64,192.168.50.143,TCP,443,63477,66
2025-07-07 22:03:33,192.168.50.143,13.107.5.93,TCP,63457,443,54
2025-07-07 22:03:33,44.223.162.153,192.168.50.143,TCP,443,63459,66
2025-07-07 22:03:33,44.223.162.153,192.168.50.143,TCP,443,63458,66
2025-07-07 22:03:33,44.223.162.153,192.168.50.143,TCP,443,63460,66
2025-07-07 22:03:33,192.168.50.143,8.8.8.8,UDP,55112,443,77
2025-07-07 22:03:33,192.168.50.143,13.107.5.93,TCP,63456,443,54
2025-07-07 22:03:33,192.168.50.143,98.83.83.141,TCP,63479,443,54
2025-07-07 22:03:33,192.168.50.143,98.83.83.141,TCP,63479,443,78
2025-07-07 22:03:33,192.168.50.143,34.199.39.85,TCP,62168,443,89
2025-07-07 22:03:33,192.168.50.143,98.83.83.141,TCP,63479,443,54
2025-07-07 22:03:33,192.168.50.143,98.83.83.141,TCP,63478,443,110
2025-07-07 22:03:33,192.168.50.143,34.199.39.85,TCP,62168,443,54
2025-07-07 22:03:33,98.83.83.141,192.168.50.143,TCP,443,63478,60
