Timestamp,Source IP,Destination IP,Protocol,Src Port,Dst Port,Size
2025-07-08 17:41:06,192.168.9.44,239.255.255.250,UDP,43420,1900,432
2025-07-08 17:41:06,192.168.9.42,239.255.255.250,UDP,49918,1900,432
2025-07-08 17:41:06,192.168.9.44,239.255.255.250,UDP,43420,1900,377
2025-07-08 17:41:06,192.168.48.6,192.168.48.6,ARP,-,-,60
2025-07-08 17:41:06,192.168.9.42,239.255.255.250,UDP,49918,1900,432
2025-07-08 17:41:06,192.168.9.44,239.255.255.250,UDP,43420,1900,377
2025-07-08 17:41:06,192.168.9.44,239.255.255.250,UDP,43420,1900,368
2025-07-08 17:41:06,192.168.9.44,239.255.255.250,UDP,43420,1900,368
2025-07-08 17:41:06,192.168.9.42,239.255.255.250,UDP,49918,1900,368
2025-07-08 17:41:05,192.168.51.159,224.0.0.251,DNS,5353,5353,103
2025-07-08 17:41:04,192.168.50.143,40.126.17.131,TCP,50179,443,54
2025-07-08 17:41:04,192.168.48.188,239.255.255.250,UDP,58066,1900,179
2025-07-08 17:41:04,20.189.173.10,192.168.50.143,TCP,443,50225,60
2025-07-08 17:41:03,192.168.50.232,224.0.0.251,DNS,5353,5353,103
2025-07-08 17:41:03,192.168.49.89,224.0.0.251,DNS,5353,5353,103
2025-07-08 17:41:03,192.168.50.143,224.0.0.22,2,-,-,54
2025-07-08 17:41:03,-,-,OTHER,-,-,86
2025-07-08 17:41:02,-,-,OTHER,-,-,78
2025-07-08 17:41:02,-,-,OTHER,-,-,78
2025-07-08 17:41:02,192.168.0.1,224.0.0.1,2,-,-,60
2025-07-08 17:41:02,192.168.48.188,224.0.0.251,DNS,5353,5353,82
2025-07-08 17:41:02,192.168.48.188,224.0.0.251,DNS,5353,5353,82
2025-07-08 17:41:02,-,-,OTHER,-,-,86
2025-07-08 17:41:01,192.168.48.6,239.255.255.250,UDP,38118,1900,143
2025-07-08 17:41:01,-,-,OTHER,-,-,86
2025-07-08 17:41:01,192.168.48.188,239.255.255.250,UDP,58066,1900,179
2025-07-08 17:41:01,-,-,OTHER,-,-,86
2025-07-08 17:41:00,-,-,OTHER,-,-,86
2025-07-08 17:41:00,63.176.236.234,192.168.50.143,TCP,443,50454,60
2025-07-08 17:41:00,63.176.236.234,192.168.50.143,TCP,443,50454,85
2025-07-08 17:41:00,-,-,OTHER,-,-,78
2025-07-08 17:41:00,192.168.50.143,63.176.236.234,TCP,50454,443,54
2025-07-08 17:41:00,63.176.236.234,192.168.50.143,TCP,443,50454,92
2025-07-08 17:41:00,192.168.50.143,63.176.236.234,TCP,50454,443,54
2025-07-08 17:41:00,192.168.50.143,63.176.236.234,TCP,50454,443,54
2025-07-08 17:41:00,63.176.236.234,192.168.50.143,TCP,443,50454,304
2025-07-08 17:41:00,63.176.236.234,192.168.50.143,TCP,443,50454,60
2025-07-08 17:41:00,63.176.236.234,192.168.50.143,TCP,443,50454,92
2025-07-08 17:41:00,192.168.50.143,63.176.236.234,TCP,50454,443,1222
2025-07-08 17:41:00,192.168.50.143,63.176.236.234,TCP,50454,443,92
2025-07-08 17:41:00,192.168.50.143,63.176.236.234,TCP,50454,443,181
2025-07-08 17:41:00,192.168.50.143,63.176.236.234,TCP,50454,443,141
2025-07-08 17:41:00,192.168.50.143,63.176.236.234,TCP,50454,443,54
2025-07-08 17:41:00,63.176.236.234,192.168.50.143,TCP,443,50454,123
2025-07-08 17:41:00,63.176.236.234,192.168.50.143,TCP,443,50454,258
2025-07-08 17:41:00,63.176.236.234,192.168.50.143,TCP,443,50454,60
2025-07-08 17:41:00,192.168.50.143,63.176.236.234,TCP,50454,443,147
2025-07-08 17:41:00,192.168.50.143,63.176.236.234,TCP,50454,443,54
2025-07-08 17:41:00,63.176.236.234,192.168.50.143,TCP,443,50454,1424
2025-07-08 17:41:00,63.176.236.234,192.168.50.143,TCP,443,50454,1494
2025-07-08 17:41:00,63.176.236.234,192.168.50.143,TCP,443,50454,1494
2025-07-08 17:41:00,63.176.236.234,192.168.50.143,TCP,443,50454,60
2025-07-08 17:41:00,192.168.48.228,224.0.0.251,DNS,5353,5353,103
2025-07-08 17:40:59,192.168.50.143,63.176.236.234,TCP,50454,443,264
2025-07-08 17:40:59,192.168.50.143,63.176.236.234,TCP,50454,443,54
2025-07-08 17:40:59,63.176.236.234,192.168.50.143,TCP,443,50454,66
2025-07-08 17:40:59,192.168.50.143,63.176.236.234,TCP,50454,443,66
2025-07-08 17:40:59,192.168.48.1,192.168.50.143,DNS,53,63066,455
2025-07-08 17:40:59,192.168.50.143,192.168.48.1,DNS,63066,53,87
2025-07-08 17:40:59,-,-,OTHER,-,-,86
2025-07-08 17:40:59,-,-,OTHER,-,-,86
2025-07-08 17:40:59,150.129.246.153,192.168.50.143,TCP,80,50453,60
2025-07-08 17:40:59,192.168.50.143,150.129.246.153,TCP,50453,80,54
2025-07-08 17:40:59,150.129.246.153,192.168.50.143,TCP,80,50453,60
2025-07-08 17:40:59,192.168.50.143,150.129.246.153,TCP,50453,80,54
2025-07-08 17:40:59,150.129.246.153,192.168.50.143,TCP,80,50453,241
2025-07-08 17:40:59,150.129.246.153,192.168.50.143,TCP,80,50453,60
2025-07-08 17:40:59,192.168.50.143,150.129.246.153,HTTP,50453,80,165
2025-07-08 17:40:59,192.168.50.143,150.129.246.153,TCP,50453,80,54
2025-07-08 17:40:59,150.129.246.153,192.168.50.143,TCP,80,50453,66
2025-07-08 17:40:59,192.168.50.143,150.129.246.153,TCP,50453,80,66
2025-07-08 17:40:59,192.168.48.1,192.168.50.143,DNS,53,50126,560
2025-07-08 17:40:59,192.168.50.143,192.168.48.1,DNS,50126,53,83
2025-07-08 17:40:59,-,-,OTHER,-,-,86
2025-07-08 17:40:58,72.25.64.32,192.168.50.143,TCP,443,50452,60
2025-07-08 17:40:58,72.25.64.32,192.168.50.143,TCP,443,50452,60
2025-07-08 17:40:58,-,-,OTHER,-,-,78
2025-07-08 17:40:58,-,-,OTHER,-,-,78
2025-07-08 17:40:58,192.168.49.46,224.0.0.251,DNS,5353,5353,119
2025-07-08 17:40:58,192.168.48.188,224.0.0.251,DNS,5353,5353,82
2025-07-08 17:40:58,192.168.48.188,224.0.0.251,DNS,5353,5353,82
2025-07-08 17:40:58,-,-,OTHER,-,-,86
2025-07-08 17:40:58,192.168.50.143,72.25.64.32,TCP,50452,443,54
2025-07-08 17:40:58,192.168.50.143,72.25.64.32,TCP,50452,443,54
2025-07-08 17:40:58,192.168.50.143,72.25.64.32,TCP,50452,443,139
2025-07-08 17:40:58,192.168.50.143,72.25.64.32,TCP,50452,443,54
2025-07-08 17:40:58,72.25.64.32,192.168.50.143,TCP,443,50452,139
2025-07-08 17:40:58,72.25.64.32,192.168.50.143,TCP,443,50452,459
2025-07-08 17:40:58,72.25.64.32,192.168.50.143,TCP,443,50452,60
2025-07-08 17:40:58,72.25.64.32,192.168.50.143,TCP,443,50452,60
2025-07-08 17:40:58,192.168.50.143,72.25.64.32,TCP,50452,443,907
2025-07-08 17:40:58,192.168.50.143,72.25.64.32,TCP,50452,443,427
2025-07-08 17:40:58,192.168.50.143,72.25.64.32,TCP,50452,443,54
2025-07-08 17:40:58,72.25.64.32,192.168.50.143,TCP,443,50452,155
2025-07-08 17:40:58,72.25.64.32,192.168.50.143,TCP,443,50452,60
2025-07-08 17:40:58,72.25.64.32,192.168.50.143,TCP,443,50452,60
2025-07-08 17:40:58,-,-,OTHER,-,-,86
2025-07-08 17:40:57,192.168.50.143,72.25.64.32,TCP,50452,443,236
2025-07-08 17:40:57,192.168.50.143,72.25.64.32,TCP,50452,443,54
2025-07-08 17:40:57,72.25.64.32,192.168.50.143,TCP,443,50452,396
2025-07-08 17:40:57,72.25.64.32,192.168.50.143,TCP,443,50452,513
2025-07-08 17:40:57,72.25.64.32,192.168.50.143,TCP,443,50452,1494
2025-07-08 17:40:57,72.25.64.32,192.168.50.143,TCP,443,50452,1494
2025-07-08 17:40:57,192.168.50.143,72.25.64.32,TCP,50452,443,258
2025-07-08 17:40:57,192.168.50.143,72.25.64.32,TCP,50452,443,54
2025-07-08 17:40:57,72.25.64.32,192.168.50.143,TCP,443,50452,66
2025-07-08 17:40:57,192.168.48.188,224.0.0.251,DNS,5353,5353,82
2025-07-08 17:40:57,192.168.48.188,224.0.0.251,DNS,5353,5353,82
2025-07-08 17:40:57,192.168.50.143,72.25.64.32,TCP,50452,443,66
2025-07-08 17:40:57,192.168.48.188,239.255.255.250,UDP,58066,1900,179
2025-07-08 17:40:57,204.79.197.203,192.168.50.143,TCP,80,50359,60
2025-07-08 17:40:56,192.168.50.143,20.44.229.112,TCP,50244,443,54
2025-07-08 17:40:56,20.44.229.112,192.168.50.143,TCP,443,50244,60
2025-07-08 17:40:56,192.168.50.143,20.44.229.112,TCP,50244,443,54
2025-07-08 17:40:56,192.168.50.143,23.193.114.58,TCP,50450,443,54
2025-07-08 17:40:56,192.168.50.143,23.38.59.250,TCP,50451,80,54
2025-07-08 17:40:56,23.193.114.58,192.168.50.143,TCP,443,50450,1149
2025-07-08 17:40:56,192.168.50.143,23.193.114.58,TCP,50450,443,54
2025-07-08 17:40:56,23.193.114.58,192.168.50.143,TCP,443,50450,341
2025-07-08 17:40:56,23.193.114.58,192.168.50.143,TCP,443,50450,341
2025-07-08 17:40:56,192.168.50.143,23.193.114.58,TCP,50450,443,319
2025-07-08 17:40:56,192.168.50.143,23.193.114.58,TCP,50450,443,134
2025-07-08 17:40:56,23.38.59.250,192.168.50.143,TCP,80,50451,769
2025-07-08 17:40:56,23.38.59.250,192.168.50.143,TCP,80,50451,60
2025-07-08 17:40:56,192.168.50.143,23.38.59.250,HTTP,50451,80,288
2025-07-08 17:40:56,192.168.50.143,23.38.59.250,TCP,50451,80,54
2025-07-08 17:40:56,23.38.59.250,192.168.50.143,TCP,80,50451,66
2025-07-08 17:40:56,192.168.50.143,23.38.59.250,TCP,50451,80,66
2025-07-08 17:40:56,192.168.48.1,192.168.50.143,DNS,53,63066,515
2025-07-08 17:40:56,192.168.50.143,192.168.48.1,DNS,63066,53,77
2025-07-08 17:40:56,-,-,OTHER,-,-,78
2025-07-08 17:40:56,192.168.50.143,23.193.114.58,TCP,50450,443,54
2025-07-08 17:40:56,23.193.114.58,192.168.50.143,TCP,443,50450,676
2025-07-08 17:40:56,23.193.114.58,192.168.50.143,TCP,443,50450,1270
2025-07-08 17:40:56,23.193.114.58,192.168.50.143,TCP,443,50450,1494
2025-07-08 17:40:56,23.193.114.58,192.168.50.143,TCP,443,50450,1494
2025-07-08 17:40:56,23.193.114.58,192.168.50.143,TCP,443,50450,60
2025-07-08 17:40:56,192.168.50.143,23.193.114.58,TCP,50450,443,519
2025-07-08 17:40:56,192.168.50.143,23.193.114.58,TCP,50450,443,54
2025-07-08 17:40:56,23.193.114.58,192.168.50.143,TCP,443,50450,66
2025-07-08 17:40:56,192.168.50.143,23.193.114.58,TCP,50450,443,66
2025-07-08 17:40:56,192.168.48.1,192.168.50.143,DNS,53,63066,497
2025-07-08 17:40:56,192.168.50.143,192.168.48.1,DNS,63066,53,74
2025-07-08 17:40:55,192.168.19.11,239.255.255.250,UDP,55379,1900,530
2025-07-08 17:40:55,192.168.19.11,239.255.255.250,UDP,55379,1900,471
2025-07-08 17:40:55,192.168.19.11,239.255.255.250,UDP,55379,1900,510
2025-07-08 17:40:55,192.168.19.11,239.255.255.250,UDP,55379,1900,471
2025-07-08 17:40:55,192.168.19.11,239.255.255.250,UDP,55379,1900,526
2025-07-08 17:40:55,192.168.19.11,239.255.255.250,UDP,55379,1900,534
2025-07-08 17:40:55,192.168.19.11,239.255.255.250,UDP,55379,1900,524
2025-07-08 17:40:54,192.168.19.11,239.255.255.250,UDP,55379,1900,471
2025-07-08 17:40:54,192.168.19.11,239.255.255.250,UDP,55379,1900,542
2025-07-08 17:40:54,192.168.19.11,239.255.255.250,UDP,55379,1900,510
2025-07-08 17:40:54,192.168.19.11,239.255.255.250,UDP,55379,1900,471
2025-07-08 17:40:54,192.168.19.11,239.255.255.250,UDP,55379,1900,534
2025-07-08 17:40:54,192.168.19.11,239.255.255.250,UDP,55379,1900,471
2025-07-08 17:40:54,192.168.19.11,239.255.255.250,UDP,55379,1900,462
2025-07-08 17:40:54,192.168.48.135,239.255.255.250,UDP,37461,1900,167
2025-07-08 17:40:54,-,-,OTHER,-,-,78
2025-07-08 17:40:54,-,-,OTHER,-,-,78
2025-07-08 17:40:53,192.168.48.135,224.0.0.251,DNS,5353,5353,87
2025-07-08 17:40:53,192.168.49.115,224.0.0.251,DNS,5353,5353,103
2025-07-08 17:40:53,192.168.51.245,239.255.255.250,UDP,59749,1900,212
2025-07-08 17:40:52,192.168.50.143,40.126.17.133,TCP,50310,443,54
2025-07-08 17:40:52,192.168.50.143,40.126.17.133,TCP,50308,443,54
2025-07-08 17:40:52,192.168.50.143,40.126.17.133,TCP,50231,443,54
2025-07-08 17:40:52,192.168.50.143,40.126.17.133,TCP,50311,443,54
2025-07-08 17:40:52,192.168.50.143,40.126.17.133,TCP,50309,443,54
2025-07-08 17:40:52,40.126.17.133,192.168.50.143,TCP,443,50310,60
2025-07-08 17:40:52,40.126.17.133,192.168.50.143,TCP,443,50308,60
2025-07-08 17:40:52,40.126.17.133,192.168.50.143,TCP,443,50231,60
2025-07-08 17:40:52,40.126.17.133,192.168.50.143,TCP,443,50311,60
2025-07-08 17:40:52,40.126.17.133,192.168.50.143,TCP,443,50309,60
2025-07-08 17:40:52,192.168.50.143,23.38.59.250,TCP,50234,80,54
2025-07-08 17:40:52,23.38.59.250,192.168.50.143,TCP,80,50234,60
2025-07-08 17:40:52,192.168.50.143,40.126.17.133,TCP,50308,443,54
2025-07-08 17:40:52,192.168.50.143,40.126.17.133,TCP,50231,443,54
2025-07-08 17:40:52,192.168.50.143,40.126.17.133,TCP,50311,443,54
2025-07-08 17:40:52,192.168.50.143,40.126.17.133,TCP,50310,443,54
2025-07-08 17:40:52,192.168.50.143,40.126.17.133,TCP,50309,443,54
2025-07-08 17:40:52,192.168.50.143,23.38.59.250,TCP,50234,80,54
2025-07-08 17:40:52,192.168.51.245,239.255.255.250,UDP,59488,1900,179
2025-07-08 17:40:52,192.168.48.135,239.255.255.250,UDP,37461,1900,167
2025-07-08 17:40:52,192.168.48.135,224.0.0.251,DNS,5353,5353,254
2025-07-08 17:40:52,192.168.48.135,224.0.0.251,DNS,5353,5353,78
2025-07-08 17:40:52,192.168.48.135,224.0.0.251,DNS,5353,5353,87
2025-07-08 17:40:51,192.168.51.245,239.255.255.250,UDP,59749,1900,212
2025-07-08 17:40:51,192.168.51.245,239.255.255.250,UDP,49765,1900,212
2025-07-08 17:40:50,192.168.48.126,192.168.51.255,UDP,59095,1947,82
2025-07-08 17:40:50,192.168.49.176,239.255.255.250,UDP,51300,1900,167
2025-07-08 17:40:50,192.168.48.52,192.168.51.245,ARP,-,-,60
2025-07-08 17:40:50,192.168.48.135,192.168.51.255,UDP,57621,57621,82
2025-07-08 17:40:50,192.168.51.92,224.0.0.251,DNS,5353,5353,119
2025-07-08 17:40:50,-,-,OTHER,-,-,78
2025-07-08 17:40:50,-,-,OTHER,-,-,78
2025-07-08 17:40:50,192.168.49.176,224.0.0.251,DNS,5353,5353,87
2025-07-08 17:40:50,192.168.48.135,239.255.255.250,UDP,37461,1900,167
2025-07-08 17:40:50,192.168.48.135,224.0.0.251,DNS,5353,5353,87
